2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.07474191,22.66780801,22.26087411,21.85394021,21.44700631,21.0400724,20.6331385,20.70366137,20.77418423,20.8447071,20.91522996,20.98575283,21.0562757,21.12679856,21.19732143,21.26784429,21.33836716,21.1535668,20.96876644,20.78396608,20.59916572,20.41436537,20.22956501,20.04476465,19.85996429,19.67516393,19.49036357,19.2916694,19.09297522,18.89428105,18.69558688,18.49689271,18.29819853,18.09950436,17.90081019,17.70211601,17.50342184,17.36232479,17.22122774,17.0801307,16.93903365,16.7979366,16.65683955,16.5157425,16.37464546,16.23354841,16.09245136,15.9191861,15.74592085,15.57265559,15.39939033,15.22612507,15.05285982,14.87959456,14.7063293,14.53306405,14.35979879,14.26690119,14.1740036,14.081106,13.9882084,13.8953108,13.8024132,13.70951561,13.61661801,13.52372041,13.43082282,13.2663549,13.10188699,12.93741907,12.77295116,12.60848324,12.44401533,12.27954741,12.1150795,11.95061158,11.78614367,11.60520292,11.42426218,11.24332143,11.06238069,10.88143994,10.70049919,10.51955845,10.3386177,10.15767696,9.97673621
1.695360658,1.643995917,1.592631177,1.541266437,1.489901696,1.438536956,1.387172216,1.39559982,1.404027424,1.412455028,1.420882632,1.429310236,1.43773784,1.446165444,1.454593048,1.463020652,1.471448256,1.477723745,1.483999233,1.490274722,1.496550211,1.502825699,1.509101188,1.515376677,1.521652166,1.527927654,1.534203143,1.537617106,1.54103107,1.544445033,1.547858996,1.55127296,1.554686923,1.558100886,1.56151485,1.564928813,1.568342777,1.541932954,1.515523132,1.48911331,1.462703487,1.436293665,1.409883843,1.38347402,1.357064198,1.330654376,1.304244554,1.291178108,1.278111662,1.265045216,1.25197877,1.238912324,1.225845878,1.212779432,1.199712986,1.18664654,1.173580095,1.174946122,1.17631215,1.177678178,1.179044206,1.180410234,1.181776262,1.18314229,1.184508318,1.185874346,1.187240374,1.195098613,1.202956852,1.210815091,1.21867333,1.226531569,1.234389808,1.242248047,1.250106286,1.257964525,1.265822764,1.260034565,1.254246365,1.248458166,1.242669967,1.236881767,1.231093568,1.225305369,1.219517169,1.21372897,1.207940771
4.959353309,4.930252824,4.90115234,4.872051856,4.842951372,4.813850888,4.784750404,4.786275321,4.787800238,4.789325155,4.790850072,4.79237499,4.793899907,4.795424824,4.796949741,4.798474658,4.799999575,4.772266141,4.744532707,4.716799273,4.689065839,4.661332405,4.63359897,4.605865536,4.578132102,4.550398668,4.522665234,4.523296046,4.523926859,4.524557671,4.525188483,4.525819295,4.526450108,4.52708092,4.527711732,4.528342544,4.528973357,4.624017213,4.719061069,4.814104926,4.909148782,5.004192638,5.099236495,5.194280351,5.289324207,5.384368064,5.47941192,5.517485981,5.555560041,5.593634102,5.631708162,5.669782223,5.707856283,5.745930344,5.784004404,5.822078465,5.860152525,5.867396941,5.874641357,5.881885773,5.889130189,5.896374605,5.903619021,5.910863437,5.918107853,5.925352269,5.932596685,5.937760079,5.942923473,5.948086867,5.953250261,5.958413655,5.963577049,5.968740443,5.973903837,5.979067231,5.984230625,5.988315197,5.992399768,5.99648434,6.000568911,6.004653483,6.008738054,6.012822626,6.016907197,6.020991769,6.02507634
6.370727907,6.088806563,5.80688522,5.524963877,5.243042533,4.96112119,4.679199847,4.640763161,4.602326475,4.56388979,4.525453104,4.487016419,4.448579733,4.410143047,4.371706362,4.333269676,4.294832991,4.236881431,4.178929872,4.120978312,4.063026753,4.005075193,3.947123634,3.889172074,3.831220515,3.773268955,3.715317396,3.67469582,3.634074245,3.59345267,3.552831095,3.51220952,3.471587945,3.430966369,3.390344794,3.349723219,3.309101644,3.295640263,3.282178883,3.268717502,3.255256122,3.241794741,3.228333361,3.21487198,3.2014106,3.187949219,3.174487839,3.167350585,3.160213332,3.153076079,3.145938826,3.138801573,3.13166432,3.124527067,3.117389814,3.110252561,3.103115308,3.093089434,3.083063561,3.073037687,3.063011813,3.052985939,3.042960066,3.032934192,3.022908318,3.012882445,3.002856571,2.982557517,2.962258463,2.941959409,2.921660355,2.901361301,2.881062247,2.860763193,2.840464139,2.820165085,2.799866031,2.778965337,2.758064644,2.73716395,2.716263257,2.695362563,2.674461869,2.653561176,2.632660482,2.611759789,2.590859095
4.071051306,3.987841878,3.904632449,3.821423021,3.738213593,3.655004164,3.571794736,3.573221391,3.574648046,3.576074701,3.577501355,3.57892801,3.580354665,3.58178132,3.583207975,3.58463463,3.586061285,3.530803796,3.475546307,3.420288819,3.36503133,3.309773842,3.254516353,3.199258865,3.144001376,3.088743888,3.033486399,2.984631779,2.935777159,2.886922539,2.838067919,2.789213299,2.740358679,2.691504059,2.642649439,2.593794819,2.544940199,2.506569698,2.468199198,2.429828697,2.391458197,2.353087696,2.314717196,2.276346696,2.237976195,2.199605695,2.161235195,2.128901646,2.096568097,2.064234548,2.031901,1.999567451,1.967233902,1.934900354,1.902566805,1.870233256,1.837899708,1.810962251,1.784024795,1.757087338,1.730149881,1.703212425,1.676274968,1.649337512,1.622400055,1.595462599,1.568525143,1.544636942,1.520748742,1.496860542,1.472972341,1.449084141,1.425195941,1.401307741,1.37741954,1.35353134,1.32964314,1.313052139,1.296461138,1.279870137,1.263279136,1.246688135,1.230097134,1.213506133,1.196915132,1.180324131,1.16373313
