2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.724980421,3.765413616,3.818396919,3.871380222,3.924363526,3.977346829,4.030330132,4.069341395,4.108352658,4.14736392,4.186375183,4.225386446,4.260680196,4.295973946,4.331267696,4.366561446,4.401855196,4.42187826,4.441901324,4.461924387,4.481947451,4.501970515,4.523696085,4.545421654,4.567147224,4.588872793,4.610598363,4.625358475,4.640118587,4.6548787,4.669638812,4.684398924,4.691969111,4.699539297,4.707109484,4.71467967,4.722249857,4.712604068,4.702958279,4.693312491,4.683666702,4.674020913,4.662414271,4.65080763,4.639200988,4.627594347,4.615987705,4.598002277,4.580016849,4.562031421,4.544045993,4.526060565,4.50764138,4.489222195,4.470803011,4.452383826,4.433964641,4.410459786,4.38695493,4.363450075,4.339945219,4.316440364,4.293469499,4.270498634,4.247527769,4.224556904,4.201586039,4.1750606,4.148535161,4.122009721,4.095484282,4.068958843,4.037845414,4.006731985,3.975618556,3.944505127,3.913391698,3.706643145,3.830692277,3.789342566,3.747992856,3.706643145,3.668230156,3.629817166,3.591404177,3.552991187,3.514578198
1.412761392,1.425483171,1.441335139,1.457187107,1.473039076,1.488891044,1.504743012,1.522031561,1.539320111,1.55660866,1.57389721,1.591185759,1.607153393,1.623121027,1.63908866,1.655056294,1.671023928,1.684331411,1.697638894,1.710946378,1.724253861,1.737561344,1.749439549,1.761317754,1.773195959,1.785074164,1.796952369,1.804696599,1.81244083,1.82018506,1.827929291,1.835673521,1.843157647,1.850641773,1.858125898,1.865610024,1.87309415,1.874682864,1.876271578,1.877860292,1.879449006,1.88103772,1.882735502,1.884433283,1.886131065,1.887828846,1.889526628,1.890735192,1.891943755,1.893152319,1.894360882,1.895569446,1.896598427,1.897627408,1.898656388,1.899685369,1.90071435,1.89910616,1.89749797,1.89588978,1.89428159,1.8926734,1.890572444,1.888471489,1.886370533,1.884269578,1.882168622,1.878567486,1.87496635,1.871365213,1.867764077,1.864162941,1.860294075,1.856425209,1.852556342,1.848687476,1.84481861,1.797942002,1.826067967,1.816692645,1.807317324,1.797942002,1.787073125,1.776204249,1.765335372,1.754466496,1.743597619
1.690278974,1.612959581,1.63911297,1.665266359,1.691419747,1.717573136,1.743726525,1.77375549,1.803784454,1.833813419,1.863842383,1.893871348,1.918656048,1.943440748,1.968225447,1.993010147,2.017794847,2.042776622,2.067758397,2.092740171,2.117721946,2.142703721,2.166712917,2.190722113,2.214731309,2.238740505,2.262749701,2.286287585,2.309825469,2.333363354,2.356901238,2.380439122,2.402225438,2.424011754,2.445798069,2.467584385,2.489370701,2.508981905,2.528593108,2.548204312,2.567815515,2.587426719,2.604980798,2.622534877,2.640088956,2.657643035,2.675197114,2.689259928,2.703322741,2.717385555,2.731448368,2.745511182,2.756737937,2.767964692,2.779191447,2.790418202,2.801644957,2.810010687,2.818376417,2.826742147,2.835107877,2.843473607,2.84938522,2.855296833,2.861208447,2.86712006,2.873031673,2.884177175,2.895322676,2.906468178,2.917613679,2.928759181,2.943068184,2.957377188,2.971686191,2.985995195,3.000304198,3.000455463,3.000364704,3.000394957,3.00042521,3.000455463,3.001315519,3.002175574,3.00303563,3.003895685,3.004755741
2.882141484,3.006423852,3.028726773,3.051029694,3.073332616,3.095635537,3.117938458,3.135356169,3.152773879,3.17019159,3.1876093,3.205027011,3.219279191,3.233531371,3.247783552,3.262035732,3.276287912,3.289425415,3.302562918,3.31570042,3.328837923,3.341975426,3.355947523,3.36991962,3.383891718,3.397863815,3.411835912,3.424514929,3.437193946,3.449872964,3.462551981,3.475230998,3.489360668,3.503490338,3.517620007,3.531749677,3.545879347,3.557562053,3.569244759,3.580927465,3.592610171,3.604292877,3.616063423,3.627833969,3.639604515,3.651375061,3.663145607,3.672656612,3.682167617,3.691678621,3.701189626,3.710700631,3.719938698,3.729176764,3.738414831,3.747652897,3.756890964,3.764927318,3.772963673,3.781000027,3.789036382,3.797072736,3.803223099,3.809373462,3.815523826,3.821674189,3.827824552,3.8294604,3.831096248,3.832732096,3.834367944,3.836003792,3.839155519,3.842307246,3.845458972,3.848610699,3.851762426,3.852518374,3.852064805,3.852215995,3.852367184,3.852518374,3.841400373,3.830282372,3.81916437,3.808046369,3.796928368
0.680261088,0.697087439,0.707408174,0.717728909,0.728049643,0.738370378,0.748691113,0.757708417,0.766725721,0.775743025,0.784760329,0.793777633,0.807784236,0.821790838,0.835797441,0.849804043,0.863810645,0.870931903,0.878053161,0.88517442,0.892295678,0.899416936,0.905860129,0.912303323,0.918746517,0.92518971,0.931632904,0.936686224,0.941739543,0.946792863,0.951846182,0.956899502,0.962041376,0.96718325,0.972325125,0.977466999,0.982608873,0.98756388,0.992518886,0.997473893,1.002428899,1.007383906,1.012301323,1.01721874,1.022136158,1.027053575,1.031970992,1.037079048,1.042187105,1.047295161,1.052403218,1.057511274,1.062399856,1.067288438,1.072177021,1.077065603,1.081954185,1.086557809,1.091161432,1.095765056,1.100368679,1.104972303,1.109462376,1.113952449,1.118442521,1.122932594,1.127422667,1.13048838,1.133554094,1.136619807,1.139685521,1.142751234,1.146035051,1.149318867,1.152602684,1.1558865,1.159170317,1.174207296,1.165185109,1.168192504,1.1711999,1.174207296,1.177065677,1.179924058,1.18278244,1.185640821,1.188499202
