2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.81115,121.24005,122.786355,124.33266,125.878965,127.42527,128.971575,129.288255,129.604935,129.921615,130.238295,130.554975,130.425795,130.296615,130.167435,130.038255,129.909075,130.537515,131.165955,131.794395,132.422835,133.051275,133.530495,134.009715,134.488935,134.968155,135.447375,135.892275,136.337175,136.782075,137.226975,137.671875,138.024195,138.376515,138.728835,139.081155,139.433475,139.687425,139.941375,140.195325,140.449275,140.703225,140.84988,140.996535,141.14319,141.289845,141.4365,141.54693,141.65736,141.76779,141.87822,141.98865,142.01517,142.04169,142.06821,142.09473,142.12125,142.07271,142.02417,141.97563,141.92709,141.87855,141.782685,141.68682,141.590955,141.49509,141.399225,141.233775,141.068325,140.902875,140.737425,140.571975,140.292375,140.012775,139.733175,139.453575,139.173975,138.86229,138.550605,138.23892,137.927235,137.61555,137.3253,137.03505,136.7448,136.45455,136.1643
38.24124,38.658225,39.069825,39.481425,39.893025,40.304625,40.716225,40.21788,39.719535,39.22119,38.722845,38.2245,37.83471,37.44492,37.05513,36.66534,36.27555,36.310125,36.3447,36.379275,36.41385,36.448425,36.607065,36.765705,36.924345,37.082985,37.241625,37.466805,37.691985,37.917165,38.142345,38.367525,38.64843,38.929335,39.21024,39.491145,39.77205,40.108815,40.44558,40.782345,41.11911,41.455875,41.800275,42.144675,42.489075,42.833475,43.177875,43.35798,43.538085,43.71819,43.898295,44.0784,44.09802,44.11764,44.13726,44.15688,44.1765,44.18682,44.19714,44.20746,44.21778,44.2281,44.244165,44.26023,44.276295,44.29236,44.308425,44.31345,44.318475,44.3235,44.328525,44.33355,44.321835,44.31012,44.298405,44.28669,44.274975,44.241765,44.208555,44.175345,44.142135,44.108925,44.04432,43.979715,43.91511,43.850505,43.7859
47.6388,48.633375,49.78878,50.944185,52.09959,53.254995,54.4104,55.025475,55.64055,56.255625,56.8707,57.485775,57.876825,58.267875,58.658925,59.049975,59.441025,60.17787,60.914715,61.65156,62.388405,63.12525,64.06614,65.00703,65.94792,66.88881,67.8297,68.88933,69.94896,71.00859,72.06822,73.12785,74.302395,75.47694,76.651485,77.82603,79.000575,80.401995,81.803415,83.204835,84.606255,86.007675,87.52461,89.041545,90.55848,92.075415,93.59235,95.14122,96.69009,98.23896,99.78783,101.3367,102.895455,104.45421,106.012965,107.57172,109.130475,110.571795,112.013115,113.454435,114.895755,116.337075,117.996285,119.655495,121.314705,122.973915,124.633125,126.212565,127.792005,129.371445,130.950885,132.530325,133.825425,135.120525,136.415625,137.710725,139.005825,140.112465,141.219105,142.325745,143.432385,144.539025,144.776505,145.013985,145.251465,145.488945,145.726425
50.37996,50.305875,49.83207,49.358265,48.88446,48.410655,47.93685,44.394285,40.85172,37.309155,33.76659,30.224025,29.13282,28.041615,26.95041,25.859205,24.768,24.9684,25.1688,25.3692,25.5696,25.77,25.87164,25.97328,26.07492,26.17656,26.2782,26.389635,26.50107,26.612505,26.72394,26.835375,26.95872,27.082065,27.20541,27.328755,27.4521,27.670815,27.88953,28.108245,28.32696,28.545675,28.73703,28.928385,29.11974,29.311095,29.50245,29.64735,29.79225,29.93715,30.08205,30.22695,30.35868,30.49041,30.62214,30.75387,30.8856,31.003545,31.12149,31.239435,31.35738,31.475325,31.58856,31.701795,31.81503,31.928265,32.0415,32.1417,32.2419,32.3421,32.4423,32.5425,32.622165,32.70183,32.781495,32.86116,32.940825,32.976135,33.011445,33.046755,33.082065,33.117375,33.143415,33.169455,33.195495,33.221535,33.247575
26.760525,26.14245,25.34007,24.53769,23.73531,22.93293,22.13055,24.12387,26.11719,28.11051,30.10383,32.09715,32.1957,32.29425,32.3928,32.49135,32.5899,32.741115,32.89233,33.043545,33.19476,33.345975,33.434565,33.523155,33.611745,33.700335,33.788925,33.82338,33.857835,33.89229,33.926745,33.9612,33.950415,33.93963,33.928845,33.91806,33.907275,33.894345,33.881415,33.868485,33.855555,33.842625,33.88701,33.931395,33.97578,34.020165,34.06455,34.13355,34.20255,34.27155,34.34055,34.40955,34.478685,34.54782,34.616955,34.68609,34.755225,34.812105,34.868985,34.925865,34.982745,35.039625,35.10054,35.161455,35.22237,35.283285,35.3442,35.40234,35.46048,35.51862,35.57676,35.6349,35.6931,35.7513,35.8095,35.8677,35.9259,35.989755,36.05361,36.117465,36.18132,36.245175,36.327225,36.409275,36.491325,36.573375,36.655425
