2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.4721,123.036375,124.626465,126.216555,127.806645,129.396735,130.986825,132.357915,133.729005,135.100095,136.471185,137.842275,138.928695,140.015115,141.101535,142.187955,143.274375,144.16866,145.062945,145.95723,146.851515,147.7458,148.45398,149.16216,149.87034,150.57852,151.2867,151.839225,152.39175,152.944275,153.4968,154.049325,154.499565,154.949805,155.400045,155.850285,156.300525,156.68553,157.070535,157.45554,157.840545,158.22555,158.372985,158.52042,158.667855,158.81529,158.962725,158.723115,158.483505,158.243895,158.004285,157.764675,157.06137,156.358065,155.65476,154.951455,154.24815,153.2481,152.24805,151.248,150.24795,149.2479,148.379565,147.51123,146.642895,145.77456,144.906225,144.218025,143.529825,142.841625,142.153425,141.465225,140.72922,139.993215,139.25721,138.521205,137.7852,134.35185,136.41186,135.72519,135.03852,134.35185,133.756785,133.16172,132.566655,131.97159,131.376525
38.20449,38.611575,39.015195,39.418815,39.822435,40.226055,40.629675,41.00007,41.370465,41.74086,42.111255,42.48165,42.81396,43.14627,43.47858,43.81089,44.1432,44.44155,44.7399,45.03825,45.3366,45.63495,45.89541,46.15587,46.41633,46.67679,46.93725,47.163225,47.3892,47.615175,47.84115,48.067125,48.25332,48.439515,48.62571,48.811905,48.9981,49.13892,49.27974,49.42056,49.56138,49.7022,49.811775,49.92135,50.030925,50.1405,50.250075,50.33154,50.413005,50.49447,50.575935,50.6574,50.711415,50.76543,50.819445,50.87346,50.927475,50.957685,50.987895,51.018105,51.048315,51.078525,51.089145,51.099765,51.110385,51.121005,51.131625,51.12447,51.117315,51.11016,51.103005,51.09585,51.071325,51.0468,51.022275,50.99775,50.973225,50.84655,50.922555,50.89722,50.871885,50.84655,50.8257,50.80485,50.784,50.76315,50.7423
47.90514,48.92955,50.12493,51.32031,52.51569,53.71107,54.90645,56.172855,57.43926,58.705665,59.97207,61.238475,62.567415,63.896355,65.225295,66.554235,67.883175,69.25215,70.621125,71.9901,73.359075,74.72805,76.161,77.59395,79.0269,80.45985,81.8928,83.37699,84.86118,86.34537,87.82956,89.31375,90.82938,92.34501,93.86064,95.37627,96.8919,98.438655,99.98541,101.532165,103.07892,104.625675,106.19394,107.762205,109.33047,110.898735,112.467,114.04869,115.63038,117.21207,118.79376,120.37545,121.88685,123.39825,124.90965,126.42105,127.93245,129.29796,130.66347,132.02898,133.39449,134.76,136.020045,137.28009,138.540135,139.80018,141.060225,142.25763,143.455035,144.65244,145.849845,147.04725,148.020735,148.99422,149.967705,150.94119,151.914675,156.2364,153.643365,154.50771,155.372055,156.2364,156.997305,157.75821,158.519115,159.28002,160.040925
52.00122,52.264875,52.55883,52.852785,53.14674,53.440695,53.73465,53.967075,54.1995,54.431925,54.66435,54.896775,55.086585,55.276395,55.466205,55.656015,55.845825,56.01213,56.178435,56.34474,56.511045,56.67735,56.824275,56.9712,57.118125,57.26505,57.411975,57.55641,57.700845,57.84528,57.989715,58.13415,58.26696,58.39977,58.53258,58.66539,58.7982,58.962705,59.12721,59.291715,59.45622,59.620725,59.79012,59.959515,60.12891,60.298305,60.4677,60.62613,60.78456,60.94299,61.10142,61.25985,61.398465,61.53708,61.675695,61.81431,61.952925,62.068845,62.184765,62.300685,62.416605,62.532525,62.640075,62.747625,62.855175,62.962725,63.070275,63.17046,63.270645,63.37083,63.471015,63.5712,63.62712,63.68304,63.73896,63.79488,63.8508,64.052025,63.93129,63.971535,64.01178,64.052025,64.111545,64.171065,64.230585,64.290105,64.349625
30.09375,30.307125,30.50115,30.695175,30.8892,31.083225,31.27725,31.45767,31.63809,31.81851,31.99893,32.17935,32.327595,32.47584,32.624085,32.77233,32.920575,33.05451,33.188445,33.32238,33.456315,33.59025,33.6846,33.77895,33.8733,33.96765,34.062,34.119825,34.17765,34.235475,34.2933,34.351125,34.374675,34.398225,34.421775,34.445325,34.468875,34.48974,34.510605,34.53147,34.552335,34.5732,34.609515,34.64583,34.682145,34.71846,34.754775,34.775955,34.797135,34.818315,34.839495,34.860675,34.85709,34.853505,34.84992,34.846335,34.84275,34.842705,34.84266,34.842615,34.84257,34.842525,34.88211,34.921695,34.96128,35.000865,35.04045,35.11179,35.18313,35.25447,35.32581,35.39715,35.45592,35.51469,35.57346,35.63223,35.691,36.1215,35.8632,35.9493,36.0354,36.1215,36.225675,36.32985,36.434025,36.5382,36.642375
