2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.301957065,4.411185914,4.536904268,4.662622623,4.788340977,4.914059332,5.039777686,5.172062902,5.304348118,5.436633334,5.56891855,5.701203766,5.77123816,5.841272553,5.911306947,5.98134134,6.051375734,6.106159358,6.160942982,6.215726606,6.27051023,6.325293854,6.3706189,6.415943946,6.461268992,6.506594038,6.551919085,6.597960304,6.644001524,6.690042744,6.736083964,6.782125184,6.83000044,6.877875696,6.925750952,6.973626208,7.021501465,7.062439072,7.103376679,7.144314286,7.185251894,7.226189501,7.273253123,7.320316746,7.367380369,7.414443991,7.461507614,7.502127704,7.542747794,7.583367884,7.623987974,7.664608064,7.667722779,7.670837495,7.673952211,7.677066926,7.680181642,7.675009529,7.669837416,7.664665303,7.65949319,7.654321077,7.663378349,7.672435622,7.681492894,7.690550166,7.699607438,7.704538636,7.709469835,7.714401033,7.719332231,7.724263429,7.739707042,7.755150655,7.770594267,7.78603788,7.801481493,7.820963307,7.840445122,7.859926936,7.879408751,7.898890565,7.925254457,7.951618348,7.97798224,8.004346131,8.030710023
0.933474745,0.950755219,0.971268517,0.991781815,1.012295113,1.032808411,1.053321709,1.04967932,1.046036931,1.042394542,1.038752153,1.035109764,1.051198483,1.067287203,1.083375922,1.099464641,1.11555336,1.128065886,1.140578412,1.153090938,1.165603464,1.17811599,1.197171974,1.216227959,1.235283943,1.254339928,1.273395912,1.292172287,1.310948662,1.329725037,1.348501411,1.367277786,1.36661795,1.365958115,1.365298279,1.364638443,1.363978607,1.344602264,1.325225922,1.305849579,1.286473236,1.267096894,1.277663498,1.288230103,1.298796707,1.309363312,1.319929916,1.327246249,1.334562582,1.341878916,1.349195249,1.356511582,1.368008908,1.379506235,1.391003562,1.402500888,1.413998215,1.411447427,1.40889664,1.406345853,1.403795065,1.401244278,1.419168112,1.437091947,1.455015781,1.472939615,1.490863449,1.487055826,1.483248203,1.479440579,1.475632956,1.471825333,1.474470386,1.477115439,1.479760492,1.482405545,1.485050598,1.487149194,1.489247791,1.491346387,1.493444983,1.495543579,1.499799945,1.504056311,1.508312677,1.512569043,1.516825409
1.040265537,1.056284771,1.149020728,1.241756684,1.334492641,1.427228598,1.519964554,1.555455254,1.590945954,1.626436653,1.661927353,1.697418053,1.758402255,1.819386458,1.880370661,1.941354863,2.002339066,2.029759833,2.0571806,2.084601367,2.112022135,2.139442902,2.145391443,2.151339984,2.157288526,2.163237067,2.169185608,2.178258631,2.187331653,2.196404675,2.205477698,2.21455072,2.230061991,2.245573261,2.261084531,2.276595801,2.292107071,2.308454267,2.324801462,2.341148657,2.357495853,2.373843048,2.35506384,2.336284632,2.317505423,2.298726215,2.279947006,2.336779151,2.393611295,2.450443439,2.507275583,2.564107727,2.631232465,2.698357202,2.76548194,2.832606677,2.899731415,2.971307168,3.042882922,3.114458675,3.186034429,3.257610183,3.344336724,3.431063265,3.517789807,3.604516348,3.691242889,3.775671664,3.86010044,3.944529215,4.02895799,4.113386765,4.209548991,4.305711216,4.401873441,4.498035667,4.594197892,4.686350098,4.778502305,4.870654511,4.962806718,5.054958925,5.140115763,5.225272602,5.310429441,5.395586279,5.480743118
3.111394516,3.105240175,3.118854968,3.132469761,3.146084554,3.159699347,3.17331414,3.148474817,3.123635494,3.098796171,3.073956848,3.049117525,3.035842338,3.022567151,3.009291965,2.996016778,2.982741592,2.993896267,3.005050942,3.016205618,3.027360293,3.038514968,3.040968794,3.043422619,3.045876445,3.04833027,3.050784095,3.055484829,3.060185563,3.064886297,3.069587031,3.074287765,3.099087273,3.123886782,3.148686291,3.173485799,3.198285308,3.208821227,3.219357147,3.229893066,3.240428985,3.250964905,3.281884549,3.312804194,3.343723838,3.374643483,3.405563127,3.414069668,3.422576209,3.43108275,3.439589291,3.448095832,3.452883642,3.457671452,3.462459262,3.467247073,3.472034883,3.480777085,3.489519287,3.49826149,3.507003692,3.515745895,3.506561505,3.497377115,3.488192725,3.479008335,3.469823945,3.481120559,3.492417173,3.503713787,3.515010401,3.526307015,3.520346589,3.514386162,3.508425735,3.502465309,3.496504882,3.51884266,3.541180438,3.563518216,3.585855994,3.608193772,3.609171924,3.610150076,3.611128228,3.612106381,3.613084533
0.712590074,0.724004326,0.727070099,0.730135872,0.733201645,0.736267418,0.739333191,0.746350409,0.753367627,0.760384845,0.767402063,0.774419281,0.783443489,0.792467697,0.801491905,0.810516113,0.819540322,0.827246422,0.834952522,0.842658623,0.850364723,0.858070824,0.856310684,0.854550545,0.852790405,0.851030266,0.849270127,0.853343238,0.857416348,0.861489459,0.86556257,0.869635681,0.863262064,0.856888446,0.850514829,0.844141211,0.837767593,0.840314032,0.842860471,0.845406909,0.847953348,0.850499786,0.85357095,0.856642114,0.859713278,0.862784442,0.865855606,0.869574185,0.873292764,0.877011343,0.880729922,0.884448502,0.882349237,0.880249973,0.878150708,0.876051444,0.873952179,0.862715039,0.851477899,0.840240759,0.82900362,0.81776648,0.827502344,0.837238208,0.846974072,0.856709937,0.866445801,0.872899338,0.879352875,0.885806412,0.892259949,0.898713486,0.890238492,0.881763498,0.873288504,0.86481351,0.856338516,0.856677051,0.857015585,0.85735412,0.857692655,0.858031189,0.857149286,0.856267383,0.85538548,0.854503577,0.853621674
