2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.118145949,4.175614285,4.242462201,4.309310117,4.376158032,4.443005948,4.509853864,4.564256227,4.61865859,4.673060952,4.727463315,4.781865678,4.834053021,4.886240364,4.938427706,4.990615049,5.042802392,5.063130217,5.083458042,5.103785867,5.124113692,5.144441517,5.164542452,5.184643387,5.204744321,5.224845256,5.244946191,5.264297829,5.283649467,5.303001106,5.322352744,5.341704382,5.359484877,5.377265372,5.395045868,5.412826363,5.430606858,5.421914476,5.413222095,5.404529713,5.395837332,5.38714495,5.385124273,5.383103595,5.381082918,5.37906224,5.377041563,5.369815835,5.362590108,5.35536438,5.348138653,5.340912925,5.333651247,5.326389569,5.319127891,5.311866213,5.304604535,5.297416288,5.29022804,5.283039793,5.275851545,5.268663298,5.265721632,5.262779965,5.259838299,5.256896632,5.253954966,5.244401869,5.234848772,5.225295675,5.215742578,5.206189481,5.2001178,5.194046119,5.187974438,5.181902757,5.175831076,5.137882201,5.160651526,5.153061751,5.145471976,5.137882201,5.132761355,5.127640508,5.122519662,5.117398815,5.112277969
1.585706497,1.614405426,1.637163212,1.659920998,1.682678783,1.705436569,1.728194355,1.741148142,1.754101929,1.767055715,1.780009502,1.792963289,1.814057893,1.835152497,1.8562471,1.877341704,1.898436308,1.918671899,1.93890749,1.959143081,1.979378672,1.999614263,2.024176927,2.048739591,2.073302254,2.097864918,2.122427582,2.139069528,2.155711473,2.172353419,2.188995364,2.20563731,2.207945835,2.21025436,2.212562884,2.214871409,2.217179934,2.206610583,2.196041232,2.185471881,2.17490253,2.164333179,2.164984319,2.165635458,2.166286598,2.166937737,2.167588877,2.168284674,2.16898047,2.169676267,2.170372063,2.17106786,2.175672933,2.180278005,2.184883078,2.18948815,2.194093223,2.198267285,2.202441346,2.206615408,2.210789469,2.214963531,2.222912114,2.230860698,2.238809281,2.246757865,2.254706448,2.253558446,2.252410444,2.251262443,2.250114441,2.248966439,2.250777181,2.252587923,2.254398665,2.256209407,2.258020149,2.265968156,2.261199352,2.262788953,2.264378555,2.265968156,2.266230412,2.266492668,2.266754923,2.267017179,2.267279435
1.390382568,1.40402364,1.450821332,1.497619025,1.544416717,1.59121441,1.638012102,1.667644883,1.697277664,1.726910445,1.756543226,1.786176007,1.827853872,1.869531737,1.911209603,1.952887468,1.994565333,2.028019685,2.061474038,2.09492839,2.128382743,2.161837095,2.178525142,2.195213189,2.211901237,2.228589284,2.245277331,2.260280071,2.275282812,2.290285552,2.305288293,2.320291033,2.331712924,2.343134815,2.354556706,2.365978597,2.377400488,2.379302157,2.381203827,2.383105496,2.385007166,2.386908835,2.371615818,2.356322801,2.341029784,2.325736767,2.31044375,2.323817433,2.337191116,2.350564799,2.363938482,2.377312165,2.392466325,2.407620485,2.422774644,2.437928804,2.453082964,2.467985912,2.482888861,2.497791809,2.512694758,2.527597706,2.543988917,2.560380129,2.57677134,2.593162552,2.609553763,2.622210767,2.634867771,2.647524775,2.660181779,2.672838783,2.6864829,2.700127018,2.713771135,2.727415253,2.74105937,2.795071964,2.762664408,2.773466926,2.784269445,2.795071964,2.807575259,2.820078554,2.832581848,2.845085143,2.857588438
2.826477826,2.828620829,2.844225097,2.859829365,2.875433634,2.891037902,2.90664217,2.917900126,2.929158083,2.940416039,2.951673996,2.962931952,2.976332888,2.989733825,3.003134761,3.016535698,3.029936634,3.036970142,3.044003651,3.051037159,3.058070668,3.065104176,3.072221098,3.07933802,3.086454943,3.093571865,3.100688787,3.106361023,3.112033259,3.117705494,3.12337773,3.129049966,3.135568021,3.142086076,3.14860413,3.155122185,3.16164024,3.159489948,3.157339656,3.155189363,3.153039071,3.150888779,3.147735997,3.144583216,3.141430434,3.138277653,3.135124871,3.13175777,3.128390668,3.125023567,3.121656465,3.118289364,3.113684796,3.109080228,3.10447566,3.099871092,3.095266524,3.091295827,3.087325129,3.083354432,3.079383734,3.075413037,3.072581768,3.069750499,3.06691923,3.064087961,3.061256692,3.057855451,3.054454209,3.051052968,3.047651726,3.044250485,3.040682491,3.037114498,3.033546504,3.029978511,3.026410517,3.01423071,3.021538594,3.019102633,3.016666671,3.01423071,3.010158428,3.006086147,3.002013865,2.997941584,2.993869302
0.571437968,0.576701074,0.586239067,0.59577706,0.605315053,0.614853046,0.624391039,0.632842381,0.641293722,0.649745064,0.658196406,0.666647747,0.675224264,0.683800781,0.692377298,0.700953815,0.709530332,0.713655143,0.717779953,0.721904764,0.726029574,0.730154385,0.732476925,0.734799465,0.737122005,0.739444545,0.741767085,0.742971304,0.744175522,0.74537974,0.746583959,0.747788177,0.747529391,0.747270605,0.747011819,0.746753033,0.746494247,0.744609825,0.742725403,0.740840982,0.73895656,0.737072138,0.736679434,0.736286731,0.735894027,0.735501323,0.73510862,0.735158751,0.735208882,0.735259013,0.735309144,0.735359275,0.735232521,0.735105768,0.734979015,0.734852262,0.734725509,0.734501113,0.734276716,0.73405232,0.733827923,0.733603526,0.733662009,0.733720491,0.733778974,0.733837457,0.733895939,0.735047391,0.736198844,0.737350296,0.738501748,0.7396532,0.739970816,0.740288433,0.740606049,0.740923665,0.741241282,0.737237755,0.739639871,0.738839165,0.73803846,0.737237755,0.735713815,0.734189875,0.732665935,0.731141995,0.729618055
