2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.343354975,3.413437718,3.513983635,3.614529551,3.715075467,3.815621384,3.9161673,3.945333791,3.974500282,4.003666773,4.032833264,4.061999755,4.060886896,4.059774038,4.05866118,4.057548322,4.056435464,4.06887498,4.081314496,4.093754013,4.106193529,4.118633045,4.126119605,4.133606165,4.141092725,4.148579285,4.156065845,4.156615882,4.157165918,4.157715955,4.158265991,4.158816027,4.155062935,4.151309842,4.147556749,4.143803656,4.140050564,4.140808925,4.141567287,4.142325649,4.143084011,4.143842373,4.161247135,4.178651896,4.196056658,4.21346142,4.230866182,4.2551265,4.279386818,4.303647136,4.327907455,4.352167773,4.354636364,4.357104955,4.359573545,4.362042136,4.364510727,4.3698261,4.375141473,4.380456845,4.385772218,4.391087591,4.404323476,4.417559362,4.430795247,4.444031133,4.457267018,4.475349327,4.493431636,4.511513945,4.529596255,4.547678564,4.570753838,4.593829113,4.616904387,4.639979662,4.663054936,4.686600115,4.710145293,4.733690471,4.757235649,4.780780827,4.791285998,4.801791169,4.81229634,4.822801511,4.833306682
0.489130604,0.493681882,0.497471765,0.501261649,0.505051533,0.508841416,0.5126313,0.505485267,0.498339235,0.491193202,0.484047169,0.476901136,0.468567218,0.4602333,0.451899382,0.443565464,0.435231545,0.442418853,0.44960616,0.456793467,0.463980775,0.471168082,0.475744762,0.480321442,0.484898122,0.489474802,0.494051482,0.497532813,0.501014144,0.504495475,0.507976805,0.511458136,0.513739009,0.516019882,0.518300755,0.520581627,0.5228625,0.525800127,0.528737755,0.531675382,0.534613009,0.537550636,0.540659258,0.54376788,0.546876502,0.549985124,0.553093745,0.55648002,0.559866295,0.563252569,0.566638844,0.570025118,0.574352247,0.578679376,0.583006505,0.587333635,0.591660764,0.597315191,0.602969618,0.608624045,0.614278473,0.6199329,0.625585789,0.631238678,0.636891567,0.642544456,0.648197345,0.653788756,0.659380167,0.664971578,0.670562989,0.6761544,0.681328435,0.686502469,0.691676504,0.696850538,0.702024573,0.706979356,0.71193414,0.716888924,0.721843707,0.726798491,0.730149878,0.733501265,0.736852653,0.74020404,0.743555427
1.04311968,1.064206364,1.088097436,1.111988509,1.135879582,1.159770655,1.183661727,1.192499842,1.201337956,1.210176071,1.219014185,1.2278523,1.240815027,1.253777755,1.266740482,1.279703209,1.292665936,1.31409138,1.335516824,1.356942267,1.378367711,1.399793155,1.422560635,1.445328115,1.468095595,1.490863075,1.513630555,1.536280173,1.558929791,1.581579409,1.604229027,1.626878645,1.648746185,1.670613725,1.692481265,1.714348805,1.736216345,1.768184411,1.800152476,1.832120542,1.864088607,1.896056673,1.927520269,1.958983865,1.990447462,2.021911058,2.053374655,2.084767325,2.116159996,2.147552667,2.178945338,2.210338009,2.242084484,2.273830958,2.305577433,2.337323907,2.369070382,2.403857689,2.438644996,2.473432304,2.508219611,2.543006918,2.580739685,2.618472453,2.65620522,2.693937987,2.731670755,2.77082472,2.809978685,2.849132651,2.888286616,2.927440582,2.968199836,3.008959091,3.049718345,3.0904776,3.131236855,3.173948629,3.216660404,3.259372178,3.302083953,3.344795727,3.37979472,3.414793713,3.449792705,3.484791698,3.519790691
3.816644995,3.848971445,3.853722802,3.858474158,3.863225515,3.867976871,3.872728227,3.76360008,3.654471933,3.545343785,3.436215638,3.327087491,3.19413654,3.061185589,2.928234638,2.795283687,2.662332736,2.676919336,2.691505936,2.706092536,2.720679136,2.735265736,2.748150507,2.761035278,2.773920049,2.78680482,2.799689591,2.805351235,2.811012878,2.816674522,2.822336165,2.827997809,2.829973718,2.831949627,2.833925536,2.835901445,2.837877355,2.839694373,2.841511391,2.843328409,2.845145427,2.846962445,2.857919607,2.868876769,2.879833931,2.890791093,2.901748255,2.912910436,2.924072618,2.9352348,2.946396982,2.957559164,2.969455653,2.981352142,2.993248631,3.00514512,3.017041609,3.026479925,3.035918242,3.045356558,3.054794875,3.064233191,3.072421473,3.080609755,3.088798036,3.096986318,3.1051746,3.111681573,3.118188545,3.124695518,3.131202491,3.137709464,3.143867929,3.150026395,3.15618486,3.162343325,3.168501791,3.166932071,3.165362351,3.163792631,3.162222911,3.160653191,3.149873444,3.139093696,3.128313949,3.117534202,3.106754455
0.838694231,0.850677682,0.857014565,0.863351449,0.869688333,0.876025216,0.8823621,0.921294987,0.960227875,0.999160762,1.038093649,1.077026536,1.077751685,1.078476835,1.079201984,1.079927133,1.080652282,1.090177685,1.099703089,1.109228493,1.118753896,1.1282793,1.13391954,1.13955978,1.14520002,1.15084026,1.1564805,1.154724485,1.152968471,1.151212456,1.149456442,1.147700427,1.142885711,1.138070995,1.133256278,1.128441562,1.123626845,1.121152505,1.118678165,1.116203825,1.113729485,1.111255145,1.113743073,1.116231,1.118718927,1.121206855,1.123694782,1.127168345,1.130641909,1.134115473,1.137589036,1.1410626,1.145329571,1.149596542,1.153863513,1.158130484,1.162397455,1.165239529,1.168081604,1.170923678,1.173765753,1.176607827,1.180739727,1.184871627,1.189003527,1.193135427,1.197267327,1.200824738,1.204382149,1.20793956,1.211496971,1.215054382,1.218190609,1.221326836,1.224463064,1.227599291,1.230735518,1.233741404,1.236747289,1.239753175,1.24275906,1.245764945,1.248056744,1.250348542,1.25264034,1.254932138,1.257223936
