2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.757636852,3.792641089,3.827645324,3.862649561,3.897653795,3.932658033,3.967662267,4.025246765,4.082831264,4.140415762,4.19800026,4.255584758,4.313169256,4.370753755,4.428338253,4.485922751,4.543507249,4.589809912,4.636112577,4.68241524,4.728717903,4.775020565,4.821323231,4.867625894,4.913928556,4.960231222,5.006533885,5.064500836,5.122467791,5.180434743,5.238401697,5.296368649,5.354335601,5.412302555,5.470269507,5.528236462,5.586203414,5.638747917,5.691292418,5.743836922,5.796381425,5.848925929,5.90147043,5.954014934,6.006559437,6.059103938,6.111648442,6.166547378,6.221446315,6.276345254,6.33124419,6.386143126,6.441042063,6.495940999,6.550839938,6.605738875,6.660637811,6.729845744,6.799053679,6.868261615,6.937469547,7.006677483,7.075885415,7.145093351,7.214301284,7.283509219,7.352717152,7.39344165,7.434166148,7.474890646,7.515615145,7.556339643,7.597064138,7.637788636,7.678513135,7.719237633,7.759962131,7.781519225,7.80307632,7.824633415,7.846190509,7.867747601,7.889304695,7.91086179,7.932418885,7.953975979,7.975533074
1.14179992,1.142932897,1.144065874,1.145198852,1.146331829,1.147464806,1.148597783,1.138940406,1.129283029,1.119625651,1.109968274,1.100310896,1.090653519,1.080996141,1.071338764,1.061681386,1.052024009,1.061570689,1.071117368,1.080664048,1.090210727,1.099757407,1.109304086,1.118850766,1.128397445,1.137944125,1.147490804,1.156293925,1.165097046,1.173900167,1.182703288,1.191506408,1.200309529,1.20911265,1.217915771,1.226718891,1.235522012,1.235161611,1.23480121,1.234440809,1.234080409,1.233720008,1.233359607,1.232999206,1.232638805,1.232278404,1.231918003,1.241299831,1.250681659,1.260063488,1.269445316,1.278827144,1.288208972,1.2975908,1.306972628,1.316354456,1.325736284,1.354151125,1.382565965,1.410980806,1.439395646,1.467810487,1.496225328,1.524640168,1.553055009,1.581469849,1.60988469,1.65819304,1.70650139,1.75480974,1.80311809,1.85142644,1.89973479,1.94804314,1.99635149,2.04465984,2.09296819,2.115740643,2.138513096,2.161285549,2.184058001,2.206830454,2.229602907,2.25237536,2.275147813,2.297920265,2.320692718
1.378757256,1.402086915,1.425416575,1.448746234,1.472075894,1.495405553,1.518735212,1.553195205,1.587655198,1.62211519,1.656575182,1.691035175,1.725495167,1.75995516,1.794415152,1.828875145,1.863335137,1.90363049,1.943925842,1.984221195,2.024516547,2.0648119,2.105107252,2.145402605,2.185697957,2.22599331,2.266288662,2.306242612,2.346196561,2.38615051,2.42610446,2.466058409,2.506012358,2.545966307,2.585920257,2.625874206,2.665828156,2.726621537,2.787414919,2.848208299,2.909001682,2.969795062,3.030588445,3.091381825,3.152175207,3.212968587,3.27376197,3.333914648,3.394067329,3.454220007,3.514372685,3.574525366,3.634678045,3.694830723,3.754983401,3.815136082,3.87528876,3.964629845,4.053970934,4.143312019,4.232653105,4.321994193,4.411335278,4.500676364,4.590017449,4.679358537,4.768699623,4.892424845,5.016150068,5.139875291,5.263600514,5.387325736,5.511050959,5.634776182,5.758501405,5.882226627,6.00595185,6.135181195,6.264410539,6.393639884,6.522869228,6.652098573,6.781327917,6.910557262,7.039786606,7.169015951,7.298245295
3.439978066,3.40358013,3.367182194,3.330784257,3.294386318,3.257988382,3.221590445,3.165084352,3.108578261,3.052072167,2.995566076,2.939059983,2.882553889,2.826047798,2.769541705,2.713035612,2.65652952,2.665460751,2.674391982,2.683323214,2.692254445,2.701185676,2.710116908,2.719048139,2.727979369,2.736910601,2.745841833,2.77541262,2.804983405,2.834554192,2.864124979,2.893695764,2.923266551,2.952837338,2.982408125,3.01197891,3.041549697,3.044268063,3.046986428,3.049704794,3.052423159,3.055141525,3.057859887,3.060578253,3.063296618,3.066014984,3.068733349,3.073515712,3.078298075,3.083080437,3.0878628,3.092645163,3.097427525,3.102209888,3.106992251,3.111774614,3.116556976,3.141492998,3.16642902,3.191365042,3.216301064,3.241237088,3.26617311,3.291109132,3.316045154,3.340981175,3.365917197,3.381100347,3.3962835,3.41146665,3.4266498,3.441832953,3.457016103,3.472199253,3.487382403,3.502565555,3.517748705,3.534316593,3.55088448,3.56745237,3.584020257,3.600588145,3.617156032,3.633723919,3.650291809,3.666859696,3.683427584
0.729875524,0.732008715,0.734141906,0.736275096,0.738408287,0.740541478,0.742674668,0.74390895,0.745143232,0.746377513,0.747611795,0.748846077,0.750080359,0.75131464,0.752548922,0.753783203,0.755017485,0.758638841,0.762260198,0.765881554,0.76950291,0.773124266,0.776745623,0.780366979,0.783988335,0.787609691,0.791231048,0.79670817,0.802185292,0.807662414,0.813139536,0.818616658,0.82409378,0.829570902,0.835048024,0.840525146,0.846002268,0.849195076,0.852387884,0.855580692,0.8587735,0.861966308,0.865159116,0.868351924,0.871544732,0.87473754,0.877930348,0.875714254,0.87349816,0.871282066,0.869065972,0.866849879,0.864633785,0.862417691,0.860201597,0.857985503,0.855769409,0.856188167,0.856606925,0.857025683,0.857444441,0.857863199,0.858281957,0.858700715,0.859119472,0.85953823,0.859956988,0.858129924,0.856302861,0.854475797,0.852648733,0.850821669,0.848994606,0.847167542,0.845340478,0.843513415,0.841686351,0.855066795,0.868447239,0.881827683,0.895208127,0.90858857,0.921969014,0.935349458,0.948729902,0.962110346,0.97549079
