2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.33503,122.8728,124.271025,125.66925,127.067475,128.4657,129.863925,128.867625,127.871325,126.875025,125.878725,124.882425,124.579755,124.277085,123.974415,123.671745,123.369075,121.906755,120.444435,118.982115,117.519795,116.057475,114.70005,113.342625,111.9852,110.627775,109.27035,108.46476,107.65917,106.85358,106.04799,105.2424,104.314785,103.38717,102.459555,101.53194,100.604325,100.256085,99.907845,99.559605,99.211365,98.863125,98.740395,98.617665,98.494935,98.372205,98.249475,97.822275,97.395075,96.967875,96.540675,96.113475,95.686275,95.259075,94.831875,94.404675,93.977475,93.8568225,93.73617,93.6155175,93.494865,93.3742125,93.25356,93.1329075,93.012255,92.8916025,92.77095,92.410275,92.0496,91.688925,91.32825,90.967575,90.6069,90.246225,89.88555,89.524875,89.1642,87.890055,86.61591,85.341765,84.06762,82.793475,81.51933,80.245185,78.97104,77.696895,76.42275
38.08146,38.6628,39.41997,40.17714,40.93431,41.69148,42.44865,41.964615,41.48058,40.996545,40.51251,40.028475,39.86277,39.697065,39.53136,39.365655,39.19995,38.90769,38.61543,38.32317,38.03091,37.73865,37.673235,37.60782,37.542405,37.47699,37.411575,37.41006,37.408545,37.40703,37.405515,37.404,37.338435,37.27287,37.207305,37.14174,37.076175,37.099425,37.122675,37.145925,37.169175,37.192425,37.07835,36.964275,36.8502,36.736125,36.62205,36.43773,36.25341,36.06909,35.88477,35.70045,35.51613,35.33181,35.14749,34.96317,34.77885,34.218945,33.65904,33.099135,32.53923,31.979325,31.41942,30.859515,30.29961,29.739705,29.1798,28.9889775,28.798155,28.6073325,28.41651,28.2256875,28.034865,27.8440425,27.65322,27.4623975,27.271575,26.9205375,26.5695,26.2184625,25.867425,25.5163875,25.16535,24.8143125,24.463275,24.1122375,23.7612
56.849805,59.50665,60.81474,62.12283,63.43092,64.73901,66.0471,67.53297,69.01884,70.50471,71.99058,73.47645,74.3964,75.31635,76.2363,77.15625,78.0762,78.22569,78.37518,78.52467,78.67416,78.82365,79.69983,80.57601,81.45219,82.32837,83.20455,83.653665,84.10278,84.551895,85.00101,85.450125,85.608675,85.767225,85.925775,86.084325,86.242875,86.586495,86.930115,87.273735,87.617355,87.960975,87.707505,87.454035,87.200565,86.947095,86.693625,86.3470725,86.00052,85.6539675,85.307415,84.9608625,84.61431,84.2677575,83.921205,83.5746525,83.2281,82.993095,82.75809,82.523085,82.28808,82.053075,81.81807,81.583065,81.34806,81.113055,80.87805,80.2010175,79.523985,78.8469525,78.16992,77.4928875,76.815855,76.1388225,75.46179,74.7847575,74.107725,73.0149525,71.92218,70.8294075,69.736635,68.6438625,67.55109,66.4583175,65.365545,64.2727725,63.18
55.18608,54.88875,54.73833,54.58791,54.43749,54.28707,54.13665,53.148585,52.16052,51.172455,50.18439,49.196325,47.5452,45.894075,44.24295,42.591825,40.9407,40.60404,40.26738,39.93072,39.59406,39.2574,39.081285,38.90517,38.729055,38.55294,38.376825,38.2662,38.155575,38.04495,37.934325,37.8237,37.656705,37.48971,37.322715,37.15572,36.988725,37.05513,37.121535,37.18794,37.254345,37.32075,37.224,37.12725,37.0305,36.93375,36.837,36.7998825,36.762765,36.7256475,36.68853,36.6514125,36.614295,36.5771775,36.54006,36.5029425,36.465825,36.5016825,36.53754,36.5733975,36.609255,36.6451125,36.68097,36.7168275,36.752685,36.7885425,36.8244,36.8160825,36.807765,36.7994475,36.79113,36.7828125,36.774495,36.7661775,36.75786,36.7495425,36.741225,36.7587,36.776175,36.79365,36.811125,36.8286,36.846075,36.86355,36.881025,36.8985,36.915975
33.601635,35.70765,35.246805,34.78596,34.325115,33.86427,33.403425,33.211665,33.019905,32.828145,32.636385,32.444625,32.421105,32.397585,32.374065,32.350545,32.327025,31.84131,31.355595,30.86988,30.384165,29.89845,29.02788,28.15731,27.28674,26.41617,25.5456,25.025715,24.50583,23.985945,23.46606,22.946175,22.748325,22.550475,22.352625,22.154775,21.956925,21.99156,22.026195,22.06083,22.095465,22.1301,22.07202,22.01394,21.95586,21.89778,21.8397,21.9219825,22.004265,22.0865475,22.16883,22.2511125,22.333395,22.4156775,22.49796,22.5802425,22.662525,22.9089225,23.15532,23.4017175,23.648115,23.8945125,24.14091,24.3873075,24.633705,24.8801025,25.1265,25.1675475,25.208595,25.2496425,25.29069,25.3317375,25.372785,25.4138325,25.45488,25.4959275,25.536975,25.1103,24.683625,24.25695,23.830275,23.4036,22.976925,22.55025,22.123575,21.6969,21.270225
