2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.578441279,3.630331936,3.682222592,3.734113248,3.786003904,3.83789456,3.889785216,3.956571864,4.023358512,4.090145161,4.156931809,4.223718457,4.290505105,4.357291753,4.424078402,4.49086505,4.557651698,4.609997368,4.662343038,4.714688708,4.767034378,4.819380048,4.871725719,4.924071389,4.976417059,5.028762729,5.081108399,5.124377561,5.167646722,5.210915884,5.254185045,5.297454207,5.340723369,5.38399253,5.427261692,5.470530853,5.513800015,5.532775153,5.551750291,5.570725429,5.589700567,5.608675705,5.627650843,5.646625981,5.665601119,5.684576257,5.703551395,5.722516181,5.741480968,5.760445754,5.77941054,5.798375327,5.817340113,5.836304899,5.855269685,5.874234472,5.893199258,5.861442231,5.829685204,5.797928176,5.766171149,5.734414122,5.702657095,5.670900068,5.63914304,5.607386013,5.575628986,5.608364389,5.641099791,5.673835194,5.706570597,5.739306,5.772041402,5.804776805,5.837512208,5.87024761,5.902983013,5.876145695,5.849308378,5.82247106,5.795633742,5.768796425,5.741959107,5.715121789,5.688284471,5.661447154,5.634609836
1.302578869,1.313492598,1.324406327,1.335320056,1.346233784,1.357147513,1.368061242,1.378631096,1.38920095,1.399770804,1.410340658,1.420910512,1.431480366,1.44205022,1.452620074,1.463189928,1.473759782,1.48366689,1.493573997,1.503481104,1.513388212,1.523295319,1.533202427,1.543109534,1.553016642,1.562923749,1.572830857,1.57995918,1.587087502,1.594215825,1.601344148,1.60847247,1.615600793,1.622729116,1.629857439,1.636985761,1.644114084,1.638875341,1.633636599,1.628397856,1.623159114,1.617920371,1.612681628,1.607442886,1.602204143,1.596965401,1.591726658,1.595556136,1.599385613,1.603215091,1.607044569,1.610874047,1.614703524,1.618533002,1.62236248,1.626191957,1.630021435,1.631170241,1.632319047,1.633467853,1.634616659,1.635765466,1.636914272,1.638063078,1.639211884,1.64036069,1.641509496,1.641555203,1.64160091,1.641646617,1.641692324,1.641738031,1.641783737,1.641829444,1.641875151,1.641920858,1.641966565,1.641018553,1.64007054,1.639122528,1.638174515,1.637226503,1.63627849,1.635330478,1.634382465,1.633434453,1.63248644
1.088497956,1.097410851,1.106323746,1.115236641,1.124149535,1.13306243,1.141975325,1.154130599,1.166285874,1.178441148,1.190596422,1.202751696,1.214906971,1.227062245,1.239217519,1.251372794,1.263528068,1.276967777,1.290407487,1.303847196,1.317286905,1.330726614,1.344166324,1.357606033,1.371045742,1.384485452,1.397925161,1.406898997,1.415872834,1.42484667,1.433820507,1.442794343,1.451768179,1.460742016,1.469715852,1.478689689,1.487663525,1.495580121,1.503496716,1.511413312,1.519329907,1.527246503,1.535163099,1.543079694,1.55099629,1.558912885,1.566829481,1.574137865,1.581446248,1.588754632,1.596063015,1.603371399,1.610679783,1.617988166,1.62529655,1.632604933,1.639913317,1.647931599,1.655949881,1.663968162,1.671986444,1.680004726,1.688023008,1.69604129,1.704059571,1.712077853,1.720096135,1.727436576,1.734777016,1.742117457,1.749457897,1.756798338,1.764138778,1.771479219,1.778819659,1.7861601,1.79350054,1.807439998,1.821379455,1.835318913,1.849258371,1.863197828,1.877137286,1.891076744,1.905016202,1.918955659,1.932895117
2.597484877,2.607284123,2.617083368,2.626882613,2.636681858,2.646481103,2.656280348,2.659819114,2.66335788,2.666896646,2.670435412,2.673974178,2.677512944,2.68105171,2.684590476,2.688129242,2.691668008,2.701445049,2.711222089,2.72099913,2.73077617,2.740553211,2.750330252,2.760107292,2.769884333,2.779661373,2.789438414,2.788622353,2.787806293,2.786990232,2.786174171,2.785358111,2.78454205,2.783725989,2.782909928,2.782093868,2.781277807,2.776716178,2.77215455,2.767592921,2.763031293,2.758469664,2.753908035,2.749346407,2.744784778,2.74022315,2.735661521,2.732593502,2.729525482,2.726457463,2.723389443,2.720321424,2.717253405,2.714185385,2.711117366,2.708049346,2.704981327,2.711319505,2.717657684,2.723995863,2.730334041,2.73667222,2.743010398,2.749348577,2.755686755,2.762024934,2.768363112,2.773566523,2.778769933,2.783973344,2.789176754,2.794380165,2.799583576,2.804786986,2.809990397,2.815193807,2.820397218,2.821928573,2.823459927,2.824991282,2.826522636,2.828053991,2.829585345,2.8311167,2.832648054,2.834179409,2.835710763
0.404952013,0.408139897,0.41132778,0.414515664,0.417703548,0.420891431,0.424079315,0.427901092,0.431722869,0.435544646,0.439366423,0.4431882,0.447009977,0.450831754,0.454653531,0.458475308,0.462297085,0.465308713,0.46832034,0.471331968,0.474343595,0.477355223,0.48036685,0.483378478,0.486390105,0.489401733,0.49241336,0.494224783,0.496036205,0.497847628,0.49965905,0.501470472,0.503281895,0.505093317,0.506904739,0.508716162,0.510527584,0.512243853,0.513960122,0.51567639,0.517392659,0.519108928,0.520825197,0.522541465,0.524257734,0.525974003,0.527690272,0.526134628,0.524578985,0.523023341,0.521467698,0.519912054,0.518356411,0.516800767,0.515245124,0.51368948,0.512133837,0.513070889,0.514007941,0.514944993,0.515882045,0.516819097,0.517756149,0.518693201,0.519630253,0.520567305,0.521504357,0.522382115,0.523259872,0.524137629,0.525015386,0.525893144,0.526770901,0.527648658,0.528526415,0.529404173,0.53028193,0.530903447,0.531524964,0.532146481,0.532767998,0.533389514,0.534011031,0.534632548,0.535254065,0.535875582,0.536497099
